,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
4087,2024-12-30,2014-11-16,,,100%,f,t,t,Entire home,Entire home/apt,1.5 baths,,t,2024-12-30,2024-07-13,2024-07-13,f,1.0,1.0,59.28296285224324,18.109590050815857,3.2,1.2,1.4,2.0,4.0,365.0,4.0,4.0,365,365.0,0,0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4088,2024-12-30,2013-06-10,,,71%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-19,2024-09-21,f,1.0,1.0,59.37247,18.05497,2.0,1.2,1.0,2.0,4.0,7.0,4.0,4.0,7,7.0,0,0,0,0,11.0,11.0,0.0,4.91,4.91,4.73,4.91,5.0,4.91,4.91,1.0,1.0,0.0,0.0
4089,2024-12-30,2023-10-22,within a day,100%,0%,f,f,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.34882,18.06229,2.0,1.2,1.0,2.0,2.9,365.0,2.7,3.0,365,365.0,3,14,24,24,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4090,2024-12-30,2018-06-20,,,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.34823,18.09656,2.0,1.2,1.0,2.0,1.0,7.0,1.0,1.0,7,7.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4091,2024-12-30,2013-02-10,within an hour,100%,99%,f,t,t,Room in hotel,Private room,2 shared baths,,t,2024-12-30,2024-05-26,2024-09-15,t,1.3,1.8,59.335037,18.030801,6.0,1.2,1.0,2.0,1.0,184.9,1.0,1.0,1,1125.0,25,54,83,256,7.0,7.0,0.0,4.86,4.86,4.71,5.0,5.0,4.71,4.57,1.2,1.0,0.0,0.0
4092,2024-12-30,2013-02-10,within an hour,100%,99%,f,t,t,Room in hotel,Private room,2 shared baths,$840.00,t,2024-12-30,2024-05-12,2024-10-11,t,1.3,1.8,59.335037,18.030801,2.0,2.0,1.0,2.0,1.0,184.9,1.0,1.0,1,1125.0,29,59,89,267,22.0,2.7,0.0,4.64,4.82,4.77,4.82,4.73,4.86,4.64,1.2,1.0,0.0,0.0
4093,2024-12-30,2013-02-10,within an hour,100%,99%,f,t,t,Room in hotel,Private room,2 shared baths,$672.00,t,2024-12-30,2024-05-13,2024-09-04,t,1.3,1.8,59.335037,18.030801,1.0,2.0,1.0,1.0,1.0,184.9,1.0,2.0,1,1125.0,25,53,83,263,8.0,8.0,0.0,4.88,4.75,4.63,4.75,4.88,4.75,4.5,1.2,1.0,0.0,0.0
4094,2024-12-30,2024-04-15,,,,f,t,t,Entire guest suite,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.27800036522821,18.08820946868254,4.0,1.2,2.0,2.0,1.0,4.0,1.0,1.0,4,4.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4095,2024-12-30,2014-01-10,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-19,2024-05-19,f,1.0,2.0,59.31155595222237,18.076723180904608,2.0,1.2,1.0,2.0,2.0,29.0,2.0,2.0,29,29.0,0,0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4096,2024-12-30,2014-10-27,within a day,100%,63%,t,t,t,Private room in rental unit,Private room,Shared half-bath,"$1,114.00",t,2024-12-30,2024-08-02,2024-09-26,f,1.0,1.0,59.33995818108979,18.0054375052559,2.0,0.5,1.0,1.0,2.0,7.0,2.0,2.0,7,7.0,29,59,89,269,8.0,8.0,0.0,4.88,4.75,4.88,5.0,5.0,4.88,4.75,1.0,1.0,0.0,0.0
4097,2024-12-30,2013-02-10,within an hour,100%,99%,f,t,t,Room in hotel,Private room,1 private bath,,t,2024-12-30,2024-05-19,2024-10-23,t,1.3,1.8,59.335037,18.030801,2.0,1.2,1.0,2.0,1.0,184.9,1.0,1.0,1,1125.0,28,58,88,181,13.0,13.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.92,1.2,1.0,0.0,0.0
4098,2024-12-30,2013-02-10,within an hour,100%,99%,f,t,t,Room in hotel,Private room,1 private bath,$672.00,t,2024-12-30,2024-05-25,2024-10-17,t,1.3,1.8,59.335037,18.030801,2.0,1.0,1.0,2.0,1.0,184.9,1.0,1.0,1,1125.0,28,58,88,266,9.0,9.0,0.0,4.89,5.0,5.0,4.89,4.78,4.78,4.56,1.2,1.0,0.0,0.0
4099,2024-12-30,2013-02-10,within an hour,100%,99%,f,t,t,Room in hotel,Private room,1 private bath,,t,2024-12-30,2024-05-16,2024-12-08,t,1.3,1.8,59.335037,18.030801,2.0,1.2,1.0,2.0,1.0,184.9,1.0,1.0,1,1125.0,28,58,86,253,19.0,2.7,0.0,4.68,4.79,4.89,4.79,4.89,4.84,4.63,1.2,1.0,0.0,0.0
4100,2024-12-30,2020-05-17,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$7,000.00",t,2024-12-30,,,f,1.0,1.0,59.348144142194826,18.063599378320628,5.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4101,2024-12-30,2020-08-25,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$600.00,t,2024-12-30,2024-04-18,2024-12-08,t,1.3,1.8,59.3633395,18.0,4.0,1.0,1.0,2.0,1.0,365.0,1.0,1.0,365,365.0,25,46,76,287,21.0,2.7,0.0,4.9,4.57,4.43,4.71,4.76,4.38,4.57,1.2,1.0,0.0,0.0
4102,2024-12-30,2016-05-28,,,67%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$4,000.00",t,2024-12-30,2024-05-19,2024-05-19,f,1.0,2.0,59.26077949999999,18.07642,6.0,2.0,3.0,0.0,1.0,365.0,1.0,1.0,365,365.0,28,58,88,268,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4103,2024-12-30,2019-10-30,a few days or more,0%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-07-22,2024-08-11,f,1.0,1.0,59.31436,18.08488,2.0,1.2,1.0,2.0,3.0,365.0,3.0,3.0,365,365.0,0,0,0,0,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.0
4104,2024-12-30,2024-04-12,within an hour,100%,99%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,749.00",t,2024-12-30,2024-04-22,2024-12-16,f,1.0,1.0,59.3238918,18.0711125,4.0,1.0,1.0,2.0,6.0,154.0,1.0,3.0,2,154.0,7,22,52,306,53.0,2.7,0.0,4.92,4.92,5.0,4.92,4.96,4.87,4.87,1.0,1.0,0.0,0.0
4105,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire home,Entire home/apt,1 bath,"$1,681.00",t,2024-12-30,2024-05-01,2024-08-18,f,1.3,1.8,59.31017,18.08135,2.0,1.0,1.0,1.0,2.9,90.0,2.7,3.0,90,90.0,0,0,0,55,7.0,7.0,0.0,4.9,4.9,4.8,5.0,5.0,4.71,4.8,1.2,1.0,0.0,0.0
4106,2024-12-30,2024-04-16,within an hour,100%,93%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,236.00",t,2024-12-30,2024-04-27,2024-12-01,f,1.0,1.0,59.30663657581045,18.064898618672544,2.0,1.0,1.0,1.0,2.0,365.0,1.0,2.0,365,365.0,25,45,68,156,26.0,2.7,0.0,5.0,4.96,5.0,4.96,5.0,4.92,4.81,1.0,1.0,0.0,0.0
4107,2024-12-30,2020-09-24,within an hour,100%,89%,f,t,t,Room in hotel,Private room,1 private bath,$850.00,t,2024-12-30,,,t,1.3,6.0,59.34632,17.96963,1.0,1.0,1.0,1.0,1.0,365.0,1.0,7.0,180,180.0,29,59,89,364,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.2,1.0,0.0,0.0
4108,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,681.00",t,2024-12-30,2024-06-22,2024-09-01,f,1.3,1.8,59.30785330827084,18.081054086691807,2.0,1.0,1.0,1.0,2.9,90.0,2.7,3.0,90,90.0,11,14,14,69,6.0,6.0,0.0,4.9,4.9,4.33,4.9,4.83,5.0,4.8,1.2,1.0,0.0,0.0
4109,2024-12-30,2012-07-14,,,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,500.00",t,2024-12-30,,,f,1.0,2.0,59.31310812169042,18.081313512800715,2.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4110,2024-12-30,2022-08-14,a few days or more,0%,63%,f,f,t,Entire home,Entire home/apt,2 baths,"$2,900.00",t,2024-12-30,2024-06-15,2024-08-04,f,2.0,3.0,59.37391,17.91283,5.0,2.0,1.4,4.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,2.0,2.0,0.0,5.0,5.0,4.5,5.0,5.0,4.5,5.0,2.0,1.0,0.0,0.0
4111,2024-12-30,2023-07-09,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,257.00",t,2024-12-30,2024-05-20,2024-09-01,f,1.0,1.0,59.34660610133156,18.10618657618761,3.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,5,5.0,27,57,87,87,3.0,3.0,0.0,4.67,4.67,4.33,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0
4112,2024-12-30,2013-05-06,within a few hours,100%,100%,f,t,t,Entire home,Entire home/apt,2 baths,"$13,200.00",t,2024-12-30,2024-05-20,2024-06-14,f,1.0,1.0,59.26994852540919,18.033747341859623,3.2,2.0,1.4,4.0,1.0,365.0,1.0,1.0,365,365.0,30,60,90,270,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4113,2024-12-30,2016-06-07,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$4,000.00",t,2024-12-30,2024-05-21,2024-05-21,f,1.0,1.0,59.33935976846413,18.052752544114977,5.0,1.0,2.0,0.0,2.0,10.0,2.0,2.0,10,10.0,28,58,88,268,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4114,2024-12-30,2023-02-12,,,61%,f,t,t,Boat,Entire home/apt,2 baths,,t,2024-12-30,,,f,3.0,3.0,59.32286,18.00972,7.0,1.2,3.0,2.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,2.0,1.0,0.0,0.0
4115,2024-12-30,2019-04-18,,,9%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,300.00",t,2024-12-30,,,f,1.0,1.0,59.329206193276256,18.03240912564495,3.0,1.0,1.0,2.0,3.0,365.0,3.0,3.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4116,2024-12-30,2021-03-08,within a few hours,100%,90%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,800.00",t,2024-12-30,2024-05-19,2024-05-19,f,1.0,1.0,59.284576140803175,18.11195822771028,4.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,5,5.0,10,22,35,71,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4117,2024-12-30,2020-09-24,within an hour,100%,88%,f,t,t,Room in aparthotel,Entire home/apt,1 bath,"$1,148.00",t,2024-12-30,2024-07-22,2024-07-26,t,1.3,1.8,59.33458801349728,17.979776128842012,2.0,1.0,1.0,2.0,1.0,365.0,1.0,7.0,1,365.0,26,56,86,355,3.0,3.0,0.0,4.67,4.9,4.8,4.9,4.67,5.0,4.33,1.2,1.0,0.0,0.0
4118,2024-12-30,2020-09-24,within an hour,100%,88%,f,t,t,Room in aparthotel,Entire home/apt,1 bath,"$1,260.00",t,2024-12-30,,,t,1.3,1.8,59.33519784460255,17.97917851679044,1.0,1.0,1.0,1.0,1.0,365.0,1.0,2.0,180,180.0,30,60,90,365,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.2,1.0,0.0,0.0
4119,2024-12-30,2015-01-28,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.2788675,18.1261077,3.0,1.2,1.0,2.0,2.0,14.0,2.0,2.0,14,14.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4120,2024-12-30,2023-02-13,within an hour,100%,61%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,221.00",t,2024-12-30,2024-05-21,2024-12-09,f,1.0,1.0,59.3069709,18.0657469,3.0,1.0,1.0,1.0,3.0,7.0,3.0,3.0,7,7.0,13,37,63,157,10.0,10.0,0.0,5.0,5.0,4.8,4.9,5.0,4.7,4.9,1.0,1.0,0.0,0.0
4121,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,668.00",t,2024-12-30,2024-05-30,2024-08-29,f,1.3,1.8,59.30930351105872,18.079145997215303,2.0,1.0,1.0,1.0,2.0,90.0,2.0,3.0,90,90.0,0,0,0,55,4.0,4.0,0.0,5.0,5.0,5.0,4.75,4.75,5.0,4.75,1.2,1.0,0.0,0.0
4122,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$700.00,t,2024-12-30,2024-07-20,2024-08-26,f,1.3,1.8,59.31002,18.07943,2.0,1.0,1.0,1.0,2.9,90.0,2.7,3.0,90,90.0,0,0,0,183,6.0,6.0,0.0,4.5,4.9,4.5,4.83,5.0,4.83,4.33,1.2,1.0,0.0,0.0
4123,2024-12-30,2024-02-19,within a few hours,100%,78%,t,f,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-06-17,2024-08-10,f,1.0,1.0,59.34073,18.05932,4.0,1.2,2.0,2.0,7.0,14.0,7.0,7.0,14,14.0,0,0,0,0,6.0,6.0,0.0,4.67,4.83,4.83,4.67,4.9,4.83,4.83,1.0,1.0,0.0,0.0
4124,2024-12-30,2011-06-12,within a day,100%,73%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$1,300.00",t,2024-12-30,2024-07-23,2024-10-07,f,1.0,2.0,59.31447,17.99368,4.0,1.0,2.0,0.0,3.0,365.0,3.0,3.0,365,365.0,5,11,14,39,6.0,6.0,0.0,5.0,5.0,4.83,5.0,5.0,4.83,5.0,1.0,1.0,0.0,0.0
4125,2024-12-30,2015-09-29,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$4,000.00",t,2024-12-30,2024-05-18,2024-05-22,f,1.0,1.0,59.3422472489496,18.059054470474475,4.0,1.0,1.0,2.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,2.0,2.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4126,2024-12-30,2024-04-19,within an hour,100%,89%,f,t,t,Casa particular,Entire home/apt,0 baths,"$4,286.00",t,2024-12-30,2024-07-07,2024-09-01,f,1.0,1.0,59.25166749992427,18.16112527141112,3.2,1.2,1.4,2.0,1.0,150.0,1.0,1.0,150,150.0,0,0,0,140,3.0,3.0,0.0,4.9,4.67,4.8,4.9,5.0,4.9,4.33,1.0,1.0,0.0,0.0
4127,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,660.00",t,2024-12-30,2024-06-23,2024-08-30,f,1.3,1.8,59.30968,18.0814,2.0,1.0,1.0,1.0,2.9,90.0,2.7,3.0,90,90.0,0,0,0,112,6.0,6.0,0.0,4.83,4.83,5.0,4.83,5.0,4.83,4.83,1.2,1.0,0.0,0.0
4128,2024-12-30,2024-04-11,within an hour,100%,83%,f,f,t,Entire home,Entire home/apt,2 baths,"$2,500.00",t,2024-12-30,2024-05-19,2024-12-29,f,1.0,1.0,59.29188,18.06761,5.0,2.0,3.0,5.0,2.0,21.0,2.0,2.0,21,21.0,0,0,0,0,14.0,14.0,0.0,4.85,4.92,4.38,4.85,4.92,4.85,4.69,1.0,1.0,0.0,0.0
4129,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$600.00,t,2024-12-30,2024-06-06,2024-12-24,f,1.3,1.8,59.31361,18.07971,2.0,1.0,1.0,1.0,2.9,90.0,7.0,3.0,90,90.0,5,32,62,247,9.0,9.0,0.0,4.9,4.44,4.22,5.0,4.9,4.89,4.8,1.2,1.0,0.0,0.0
4130,2024-12-30,2016-05-25,within an hour,100%,54%,f,t,t,Private room in rental unit,Private room,1 private bath,"$1,100.00",t,2024-12-30,2024-05-19,2024-09-07,f,1.0,1.0,59.33647,18.03104,2.0,1.0,1.0,2.0,2.0,365.0,2.0,2.0,365,365.0,29,59,89,269,5.0,5.0,0.0,5.0,4.8,4.8,4.8,5.0,5.0,4.8,1.0,1.0,0.0,0.0
4131,2024-12-30,2024-01-04,a few days or more,33%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,995.00",t,2024-12-30,,,f,1.0,1.0,59.34105,18.03483,3.0,1.0,2.0,0.0,5.0,730.0,5.0,7.0,730,730.0,0,0,0,71,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4132,2024-12-30,2015-02-15,,,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,500.00",t,2024-12-30,,,f,1.0,1.0,59.37155,17.92446,3.0,1.0,1.0,2.0,1.0,365.0,1.0,1.0,365,365.0,27,57,87,87,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4133,2024-12-30,2018-01-15,within a few hours,100%,89%,t,t,t,Private room in rental unit,Private room,1.5 baths,"$2,500.00",t,2024-12-30,2024-05-19,2024-07-26,f,1.0,2.0,59.3306424,18.0318154,4.0,1.5,1.0,3.0,2.0,365.0,2.0,2.0,365,365.0,28,58,86,266,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0
4134,2024-12-30,2016-12-24,within a day,100%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-12,2024-10-13,f,1.0,1.0,59.345511407664745,18.101419139927845,3.0,1.2,1.0,2.0,2.0,365.0,2.0,2.0,365,365.0,0,0,0,0,8.0,8.0,0.0,5.0,5.0,5.0,4.88,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4135,2024-12-30,2017-07-24,,,0%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$2,500.00",t,2024-12-30,,,f,1.0,2.0,59.32172769999484,17.974099852144718,2.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4136,2024-12-30,2019-01-23,within a day,100%,33%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-12-30,2024-08-29,2024-08-29,f,1.0,1.0,59.3099,18.05527,2.0,1.0,1.0,1.0,7.0,60.0,7.0,7.0,60,60.0,12,12,12,59,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4137,2024-12-30,2024-04-20,within a few hours,80%,61%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,160.00",t,2024-12-30,2024-05-25,2024-12-12,f,2.0,2.0,59.3191322,18.0560221,4.0,1.0,1.0,2.0,3.0,365.0,3.0,3.0,365,365.0,13,13,13,113,17.0,17.0,0.0,5.0,5.0,4.94,5.0,5.0,5.0,4.94,1.0,1.0,0.0,0.0
4138,2024-12-30,2019-12-05,,,20%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.34875280394702,18.055808073175267,2.0,1.2,1.0,2.0,3.0,10.0,3.0,3.0,10,10.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4139,2024-12-30,2014-06-16,,,83%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$780.00,t,2024-12-30,2024-06-06,2024-08-17,f,1.0,2.0,59.33843,17.98075,2.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,3.0,3.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4140,2024-12-30,2016-04-08,,,33%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-08-27,2024-08-27,f,1.0,1.0,59.31092,18.09617,3.0,1.2,1.0,2.0,2.9,365.0,2.7,3.0,365,365.0,0,0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4141,2024-12-30,2015-03-26,,,100%,f,t,t,Private room in rental unit,Private room,Half-bath,"$1,500.00",t,2024-12-30,2024-05-20,2024-05-20,f,1.0,2.0,59.38838,17.91977,4.0,0.5,1.0,2.0,2.0,365.0,2.0,2.0,365,365.0,0,0,0,5,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4142,2024-12-30,2021-06-21,within a few hours,100%,91%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$5,000.00",t,2024-12-30,2024-05-20,2024-05-20,f,3.0,3.0,59.32519,18.0696,6.0,1.0,2.0,3.0,1.0,365.0,1.0,1.0,365,365.0,0,27,57,237,1.0,1.0,0.0,4.9,5.0,4.8,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4143,2024-12-30,2014-12-23,,,50%,f,t,f,Private room in rental unit,Private room,1 bath,,t,2024-12-30,2024-05-20,2024-05-20,f,1.0,1.0,59.28998244762008,17.998267821998336,2.0,1.2,1.0,2.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,1.0,1.0,0.0,0.0
4144,2024-12-30,2024-04-21,within a few hours,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,,t,2024-12-30,2024-07-27,2024-08-22,f,1.0,1.0,59.3164108,18.0875217,5.0,1.2,2.0,2.0,2.0,28.0,2.0,2.0,28,28.0,1,1,1,1,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4145,2024-12-30,2015-04-03,,,93%,t,t,t,Entire rental unit,Entire home/apt,1.5 baths,,t,2024-12-30,2024-05-20,2024-09-01,f,1.0,1.0,59.3434804,18.0524724,4.0,1.2,2.0,2.0,3.0,30.0,3.0,3.0,30,30.0,0,0,0,0,11.0,11.0,0.0,5.0,5.0,4.73,4.91,5.0,5.0,4.91,1.0,1.0,0.0,0.0
4146,2024-12-30,2012-11-20,a few days or more,0%,0%,f,t,t,Entire home,Entire home/apt,2 baths,"$3,327.00",t,2024-12-30,,,f,1.0,2.0,59.30528593977692,18.02555897682962,6.0,2.0,1.4,0.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4147,2024-12-30,2013-05-15,within an hour,100%,57%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,393.00",t,2024-12-30,2024-07-03,2024-08-07,f,1.0,2.0,59.3158584,18.0620801,4.0,1.0,3.0,0.0,3.0,365.0,3.0,3.0,365,365.0,11,11,11,11,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4148,2024-12-30,2015-03-18,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.30248068678632,18.093021288514137,4.0,1.2,1.0,2.0,3.0,4.0,3.0,3.0,4,4.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4149,2024-12-30,2023-02-26,within an hour,100%,82%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,571.00",t,2024-12-30,2024-05-18,2024-08-28,f,1.0,1.0,59.31367014230951,18.074796341889755,5.0,1.0,3.0,3.0,6.0,30.0,6.0,6.0,30,30.0,0,4,15,136,15.0,15.0,0.0,4.87,4.73,4.87,4.73,4.93,4.87,4.6,1.0,1.0,0.0,0.0
4150,2024-12-30,2015-05-25,,,78%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$1,240.00",t,2024-12-30,2024-05-19,2024-08-27,f,1.0,1.0,59.32847315644632,18.00662043659107,3.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,6.0,6.0,0.0,5.0,4.67,4.5,5.0,5.0,4.83,4.83,1.0,1.0,0.0,0.0
4151,2024-12-30,2019-05-26,,,,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.34462550142319,18.09798216818045,2.0,1.2,1.0,2.0,1.0,365.0,1.0,1.0,365,365.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4152,2024-12-30,2016-08-30,within an hour,67%,64%,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-13,2024-08-26,f,1.0,1.0,59.29883299999999,18.0020192,3.0,1.2,1.0,2.0,4.0,365.0,2.0,3.0,365,365.0,0,0,0,4,15.0,15.0,0.0,4.93,5.0,4.73,5.0,5.0,4.8,4.93,1.0,1.0,0.0,0.0
4153,2024-12-30,2018-04-22,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,2.0,59.34992,18.051,2.0,1.2,1.0,2.0,3.0,5.0,3.0,3.0,5,5.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
